"","res_name"
"11018","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11019","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"11020","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11021","CL"
"11022","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11023","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11024","NAG_NDG_A2G_NGA_MAG"
"11025","NAG_NDG_A2G_NGA_MAG"
"11026","NAG_NDG_A2G_NGA_MAG"
"11027","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11028","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11029","NAG_NDG_A2G_NGA_MAG"
"11030","NAG_NDG_A2G_NGA_MAG"
"11031","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11032","CIT_FLC_NCD"
"11033","CL"
"11034","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11035","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11036","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11037","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11038","PLP_PMP_PLR"
"11039","MG"
"11040","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11041","HEM"
"11042","CA"
"11043","HEM"
"11044","HEM"
"11045","CL"
"11046","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"11047","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11048","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11049","FAD_FDA"
"11050","MG"
"11051","CA"
"11052","NAG_NDG_A2G_NGA_MAG"
"11053","NAG_NDG_A2G_NGA_MAG"
"11054","ZN"
"11055","ZN"
"11056","HEM"
"11057","HEM"
"11058","SF4_F3S"
"11059","MN"
"11060","ZN"
"11061","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11062","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11063","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11064","AMP_5GP_CMP_IMP_PCG_XMP"
"11065","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11066","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11067","NAG_NDG_A2G_NGA_MAG"
"11068","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11069","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11070","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11071","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11072","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11073","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11074","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11075","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11076","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11077","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"11078","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11079","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11080","NAG_NDG_A2G_NGA_MAG"
"11081","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11082","CME"
"11083","HEM"
"11084","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11085","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11086","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"11087","MG"
"11088","CA"
"11089","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11090","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11091","FAD_FDA"
"11092","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11093","NAG_NDG_A2G_NGA_MAG"
"11094","NAG_NDG_A2G_NGA_MAG"
"11095","NAG_NDG_A2G_NGA_MAG"
"11096","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11097","FAD_FDA"
"11098","SAH"
"11099","NAG_NDG_A2G_NGA_MAG"
"11100","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11101","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11102","NAG_NDG_A2G_NGA_MAG"
"11103","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11104","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11105","CA"
"11106","NAG_NDG_A2G_NGA_MAG"
"11107","CL"
"11108","NAG_NDG_A2G_NGA_MAG"
"11109","NAG_NDG_A2G_NGA_MAG"
"11110","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11111","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11112","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11113","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11114","NAG_NDG_A2G_NGA_MAG"
"11115","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11116","NAG_NDG_A2G_NGA_MAG"
"11117","TTP_DCP_CTP_TYD_DUP_UTP_CDP_0KX_D3T_DUD"
"11118","CD"
"11119","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11120","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11121","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11122","NAG_NDG_A2G_NGA_MAG"
"11123","MG"
"11124","AMP_5GP_CMP_IMP_PCG_XMP"
"11125","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11126","NAG_NDG_A2G_NGA_MAG"
"11127","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11128","NAG_NDG_A2G_NGA_MAG"
"11129","NAG_NDG_A2G_NGA_MAG"
"11130","NAD_NAP"
"11131","PLP_PMP_PLR"
"11132","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11133","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11134","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11135","ZN"
"11136","MG"
"11137","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11138","NAG_NDG_A2G_NGA_MAG"
"11139","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11140","CA"
"11141","ZN"
"11142","ZN"
"11143","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11144","NAD_NAP"
"11145","SF4_F3S"
"11146","SF4_F3S"
"11147","HEM"
"11148","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11149","EDO_BME_ETA"
"11150","CA"
"11151","CA"
"11152","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11153","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11154","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11155","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11156","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11157","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11158","NAG_NDG_A2G_NGA_MAG"
"11159","NAG_NDG_A2G_NGA_MAG"
"11160","FE"
"11161","HEM"
"11162","PLP_PMP_PLR"
"11163","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"11164","HEM"
"11165","ZN"
"11166","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11167","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11168","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11169","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11170","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"11171","BOG_BNG_BHG_HTG"
"11172","MG"
"11173","HEM"
"11174","NAG_NDG_A2G_NGA_MAG"
"11175","PLP_PMP_PLR"
"11176","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11177","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11178","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11179","CL"
"11180","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11181","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11182","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11183","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11184","CA"
"11185","SEP"
"11186","ZN"
"11187","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11188","FAD_FDA"
"11189","HEM"
"11190","FAD_FDA"
"11191","FAD_FDA"
"11192","FAD_FDA"
"11193","HEM"
"11194","H4B_HBI"
"11195","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"11196","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11197","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11198","FES"
"11199","EDO_BME_ETA"
"11200","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11201","NAG_NDG_A2G_NGA_MAG"
"11202","NAG_NDG_A2G_NGA_MAG"
"11203","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11204","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11205","NAG_NDG_A2G_NGA_MAG"
"11206","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11207","NAG_NDG_A2G_NGA_MAG"
"11208","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11209","NAG_NDG_A2G_NGA_MAG"
"11210","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11211","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11212","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11213","MG"
"11214","NAG_NDG_A2G_NGA_MAG"
"11215","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11216","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11217","NDP_NAI"
"11218","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11219","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11220","EDO_BME_ETA"
"11221","MG"
"11222","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11223","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"11224","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11225","MN"
"11226","EDO_BME_ETA"
"11227","DHT_TES_STR_ASD"
"11228","HEM"
"11229","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11230","CL"
"11231","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11232","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11233","MG"
"11234","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11235","NAG_NDG_A2G_NGA_MAG"
"11236","NAG_NDG_A2G_NGA_MAG"
"11237","NAG_NDG_A2G_NGA_MAG"
"11238","MG"
"11239","FE"
"11240","8OG"
"11241","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11242","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11243","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"11244","FMN_RBF"
"11245","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11246","NAG_NDG_A2G_NGA_MAG"
"11247","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11248","HEM"
"11249","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11250","NAG_NDG_A2G_NGA_MAG"
"11251","MG"
"11252","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11253","CA"
"11254","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11255","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"11256","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11257","PLP_PMP_PLR"
"11258","NAG_NDG_A2G_NGA_MAG"
"11259","ZN"
"11260","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"11261","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11262","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"11263","DHE"
"11264","NAG_NDG_A2G_NGA_MAG"
"11265","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11266","MG"
"11267","NAG_NDG_A2G_NGA_MAG"
"11268","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11269","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11270","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11271","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11272","CIT_FLC_NCD"
"11273","TLA_TAR_MLT_SRT_OAA_LMR"
"11274","NAG_NDG_A2G_NGA_MAG"
"11275","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11276","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11277","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11278","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11279","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11280","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11281","CIT_FLC_NCD"
"11282","FAD_FDA"
"11283","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11284","ZN"
"11285","SF4_F3S"
"11286","SF4_F3S"
"11287","BCL_BPH_BPB_PHO"
"11288","CA"
"11289","CA"
"11290","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"11291","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"11292","CA"
"11293","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11294","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11295","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11296","CIT_FLC_NCD"
"11297","ZN"
"11298","MG"
"11299","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"11300","MG"
"11301","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"11302","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"11303","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11304","HEM"
"11305","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11306","MG"
"11307","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11308","HEM"
"11309","HEM"
"11310","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11311","HEM"
"11312","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11313","NHE_MPO_ORP"
"11314","HEM"
"11315","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11316","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11317","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11318","CA"
"11319","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11320","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11321","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"11322","CA"
"11323","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11324","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11325","NAG_NDG_A2G_NGA_MAG"
"11326","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11327","NAG_NDG_A2G_NGA_MAG"
"11328","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11329","ZN"
"11330","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11331","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11332","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"11333","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11334","NAG_NDG_A2G_NGA_MAG"
"11335","CA"
"11336","GSH"
"11337","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11338","MG"
"11339","MG"
"11340","NAG_NDG_A2G_NGA_MAG"
"11341","MG"
"11342","CA"
"11343","SEP"
"11344","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11345","HEM"
"11346","IHP"
"11347","NAG_NDG_A2G_NGA_MAG"
"11348","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11349","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11350","HEM"
"11351","NAG_NDG_A2G_NGA_MAG"
"11352","NAG_NDG_A2G_NGA_MAG"
"11353","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11354","NAG_NDG_A2G_NGA_MAG"
"11355","HEM"
"11356","MG"
"11357","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11358","EDO_BME_ETA"
"11359","HEM"
"11360","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"11361","SEP"
"11362","GDP"
"11363","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11364","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11365","MN"
"11366","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"11367","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11368","CR2"
"11369","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11370","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11371","EDO_BME_ETA"
"11372","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11373","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11374","NAG_NDG_A2G_NGA_MAG"
"11375","NAG_NDG_A2G_NGA_MAG"
"11376","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"11377","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11378","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11379","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11380","NAG_NDG_A2G_NGA_MAG"
"11381","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11382","NAD_NAP"
"11383","ACE_NH2_FMT_SCN_EOH_AZI_NO2_FEO_IUM_CO2_CCN_EMC_C2O_N2O"
"11384","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11385","NHE_MPO_ORP"
"11386","AMP_5GP_CMP_IMP_PCG_XMP"
"11387","FAD_FDA"
"11388","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11389","TTP_DCP_CTP_TYD_DUP_UTP_CDP_0KX_D3T_DUD"
"11390","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"11391","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11392","CO"
"11393","MG"
"11394","COA_ACO_CAA"
"11395","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11396","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11397","NAG_NDG_A2G_NGA_MAG"
"11398","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11399","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11400","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11401","BEN_BAM"
"11402","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11403","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11404","NAG_NDG_A2G_NGA_MAG"
"11405","NAG_NDG_A2G_NGA_MAG"
"11406","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11407","CIT_FLC_NCD"
"11408","CA"
"11409","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11410","NAG_NDG_A2G_NGA_MAG"
"11411","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11412","FAD_FDA"
"11413","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11414","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11415","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11416","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11417","CA"
"11418","EDO_BME_ETA"
"11419","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11420","NAG_NDG_A2G_NGA_MAG"
"11421","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11422","NAG_NDG_A2G_NGA_MAG"
"11423","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"11424","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11425","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11426","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11427","NAG_NDG_A2G_NGA_MAG"
"11428","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"11429","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11430","TPO"
"11431","TPO"
"11432","NAD_NAP"
"11433","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11434","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11435","MG"
"11436","NAG_NDG_A2G_NGA_MAG"
"11437","FES"
"11438","BR"
"11439","BCL_BPH_BPB_PHO"
"11440","NAG_NDG_A2G_NGA_MAG"
"11441","NAG_NDG_A2G_NGA_MAG"
"11442","NAG_NDG_A2G_NGA_MAG"
"11443","MG"
"11444","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11445","FOL_MTX_CB3"
"11446","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11447","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"11448","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"11449","NDP_NAI"
"11450","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
